Incident_ID,Sources,Number_News,Media_Attention,Reliability,Date,Quarter,School,City,State,School_Level,Location,Location_Type,During_School,Time_Period,First_Shot,Summary,Narrative,Situation,Targets,Accomplice,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Preplanned,Shots_Fired,Active_Shooter_FBI,Year,Month,Day
19941107OHWIW,http://www.cleveland.com/metro/index.ssf/2014/11/1994_wickliffe_school_shooting_terror_enters_middle_school_detailed_description_of_the_shooting_unfolding.html   http://www.news-herald.com/general-news/20120229/remembering-1994-wickliffe-middle-school-shooter-has-since-died-in-prison,,,2,1994-11-07,Fall,Wickliffe Middle School,Wickliffe,OH,Middle,Hallway,Inside School Building,Yes,,,"Stopped taking medications, fired at multiple school employees","Shooter was a former student at Wickliffe Middle School. He shot and killed a custodian, as well as wounding the assistant principal, a police officer, and two teachers. Relatives reported shooter was diagnosed as having paranoid schizophrenia and had not been taking medications.",Psychosis,Random Shooting,No,No,Yes,No,No,No,No,No,,Yes,1994,11,7
19941105CATHS,https://www.sfgate.com/bayarea/article/SAN-LEANDRO-Suspect-named-in-1994-slaying-2596999.php,,,4,1994-11-05,Fall,Thomas Jefferson Elementary School,San Leandro,CA,Elementary,Field (General),Outside on School Property,No,Night,,Female teenager (non-student) killed outside of school while walking home by unknown male,Victim was walking home from football game and took shortcut through the elementary school grounds. Unclear if she was walking with an unknown male or being followed. She was found dead from a GSW to the head outside of the school. Victim was sexually assaulted prior to shooting. Unknown suspect and no arrest made.,Unknown,Victims Targeted,No,No,No,No,No,,No,No,1,,1994,11,5
19941031CAALA,http://articles.latimes.com/1994-11-01/local/me-57381_1_aliso-niguel-high-student,,,2,1994-10-31,Fall,Aliso Niguel High school,Aliso Veijo,CA,High,Classroom,Inside School Building,Yes,Afternoon Classes,12:44 PM,Distraught over girlfriend breakup - attempted suicide in classroom with weapon,Shooter tried to commit suicide after girlfriend of 18 months broke up with him. He shot himself in front of her during 5 hour photography class. told friends prior he would do it - they didn't believe him as he had made threats in past.,Suicide/Attempted,Victims Targeted,No,No,No,No,No,Yes,No,No,,,1994,10,31
19941017ILHUC,http://articles.chicagotribune.com/1994-10-18/news/9410180247_1_female-student-was-shot-christ-hospital-flesh-wound,,,2,1994-10-17,Fall,Hubbard High School,Chicago,IL,High,Front of School,Outside on School Property,Yes,Dismissal,2:15 PM,"Gang related shooting, bystander student hit",Unknown shooter on bicycle fired at crowd while riding by high school. Bystander female student was struck. Shooter fled. Police said the shooting was gang related.,Drive-by Shooting,Both,No,No,No,No,No,No,Yes,No,<10,,1994,10,17
19941012NCGRG,http://www.greensboro.com/turmoil-ends-with-tragedy/article_8a983951-14c6-5b87-a82e-e972684a3481.html https://www.wfmynews2.com/article/news/local/2-wants-to-know/greensboros-history-with-school-shootings/83-609608035,,,3,1994-10-12,Fall,Grimsley High School,Greensboro,NC,High,Parking Lot,Outside on School Property,Yes,Dismissal,,Anger for being suspended,Shooter was suspended the prior day for smoking at school. Shooter walked to the school at the end of the school day and shot the principal who was standing in front of the school. He then shot himself in the head. His father was a behavioral specialist at another school. The shooter was well liked and smart. Shooter drank and smoked cigarettes. ,Anger Over Grade/Suspension/Discipline,Victims Targeted,No,No,No,No,No,No,No,No,,,1994,10,12
19940922ORLEL,https://www.gazettetimes.com/news/local/a-history-of-violence/article_54ce32a6-d4e3-5d34-8aa6-09d9437a0439.html,,,2,1994-09-22,Fall,Lebanon Union High School,Lebanon,OR,High,Parking Lot,Outside on School Property,Yes,Not a School Day,,Accidental discharge while looking at gun in vehicle,Shooter and victim were examining a handgun in the shooters truck before it accidentally went off and struck the victim in the calf - gun was later determined to be stolen.,Accidental,Random Shooting,No,No,No,No,No,No,No,No,1,,1994,9,22
19940919CALOL,https://www.newspapers.com/image/159244311/?terms=Hollywood%2BHigh%2BSchool%2Bshooting,,,2,1994-09-19,Fall,Locke High School,Los Angeles,CA,High,Front of School,Outside on School Property,Yes,Morning Classes,10:20 AM,Gang related drive-by shooting,16YOF and 2 male students were shot during a gang-related drive by shooting at the school. Law enforcement stated that there have been multiple shootings near the school in a turf battle between gangs.,Drive-by Shooting,Both,Yes,No,No,No,No,No,Yes,No,,,1994,9,19
19940908NYSWA,https://www.gazettetimes.com/news/local/a-history-of-violence/article_54ce32a6-d4e3-5d34-8aa6-09d9437a0439.html https://www.newspapers.com/image/200788100/?terms=Lebanon%2BUnion%2BHigh%2BSchool%2Bshooting,,,3,1994-09-08,Fall,Sweet Home High School,Albany,NY,High,Classroom,Inside School Building,Yes,Morning Classes,9:00 AM,Shot bully after being thrown into locker,14YOM shooter and 14YOM accomplice shot 16YOM bully in classroom and then fled the scene. Shooter had been bullied by target for extended period of time.,Bullying,Victims Targeted,Yes,No,No,No,Yes,No,No,No,1,,1994,9,8
19940907CAHOL,Los Angeles Times - A Very Public Murder; Los Angeles Times - 10th Grader Slain at Hollywood High as Rival Gangs Clash; https://www.columbine-angels.com/School_Violence_1994-1995.htm,,,1,1994-09-07,Fall,Hollywood High School,Los Angeles,CA,High,Front of School,Outside on School Property,No,After School,3:30 PM,Killed by rival gang members,Student was outside of high school when car with multiple males pulled up. Exchanged words about rival gang affiliations. Gang members in car fired multiple shots killing student and fled the area.,Drive-by Shooting,Victims Targeted,No,No,No,No,No,No,Yes,No,,,1994,9,7
19940725IAOTO,http://ottumwaradio.com/coffman-get-new-sentence-1994-murder-ottumwa-high-school/,,,2,1994-07-25,Summer,Ottumwa High School,Ottumwa,IA,High,Beside Building,Outside on School Property,Yes,Lunch,11:38 AM,"Ongoing dispute, shooter warned victim he would kill him","17YOM shooter had warned 16YOM victim he was going to kill him. They had ongoing fight. During an argument, shooter fired at victims head, then again while he was on the ground, then walked off.",Escalation of Dispute,Victims Targeted,No,No,No,No,No,No,No,No,2,,1994,7,25
19940724PAMAM,https://www.publicsource.org/most-of-pennsylvanias-juvenile-lifers-are-still-awaiting-their-new-day-in-court/,,,1,1994-07-24,Summer,Manchester Elementary School,Manchester,PA,Elementary,Basketball Court,Outside on School Property,No,Not a School Day,,Shot during basketball game at school,Ongoing feud between 15YOM and 17YOM escalated into shooting during basketball game at the school.,Escalation of Dispute,Victims Targeted,No,No,No,No,No,No,No,No,,,1994,7,24
19940526KYLAU,https://books.google.com/books?id=paCVN9ECUc4C&pg=PA10&lpg=PA10&dq=George+Rogers+Clark+High+School+hostage+1995&source=bl&ots=nnsA6mfWJP&sig=Eg_GpHVGdpBSqw57FExYfpEPEGg&hl=en&sa=X&ved=0ahUKEwjEzNrvk_7bAhUIpFkKHYajCvgQ6AEIiQEwEg#v=onepage&q=George%20Rogers%20Clark%20High%20School%20hostage%201995&f=false https://www.fox19.com/story/25495272/principal-tells-of-first-hand-experience-with-clay-shrout/ https://www.cincinnati.com/story/news/crime/crime-and-courts/2019/03/10/clay-shrout-killed-his-family-took-class-hostage-and-up-parole/3069610002/,,,5,1994-05-26,Spring,Larry A. Ryle High School,Union,KY,High,Classroom,Inside School Building,Yes,Morning Classes,9:00 AM,"Killed family, went to school and took class hostage","17YOM killed parents and two younger sisters and went to his school with gun. During trigonometry class, there was a warning that a student at the school had a gun. The shooter stood up, took out the gun, and said ""it's me, I'm having a bad day and I killed my parents"". Shooter took classmates hostage for 30 minutes. Teacher approached the shooter, put this hands on the gun, and took it away from the shooter as police officers entered the classroom. Teacher received letter commending his heroism from Former President Bill Clinton. he was smart, gifted even. He excelled as a student at Ryle High School in suburban Northern Kentucky, but there were signs he was in a spiral. His friends said he had become depressed and obsessed with death and gore. He inexplicably quit his job at Rally's, jumping out of the window mid-shift. He brought a stun gun and bullets to school. His parents took away the keys to his truck, his phone privileges and insisted he stop listening to heavy metal and alternative rock. The stories about Shrout from the time have all the buzzwords that would later sprinkle coverage of school shooters: Anarchist Cookbook, black trench coat, combat boots.",Hostage/Standoff,Neither,No,Yes,Yes,No,No,No,No,No,0,Yes,1994,5,26
19940525NJLAW,https://www.newspapers.com/image/166926358/?terms=Amy%2BGamarello,,,2,1994-05-25,Spring,Lakeland Regional High School,Wanaque,NJ,High,Beside Building,Outside on School Property,Yes,Morning Classes,8:30 AM,Shot herself behind the school,"17YOF student told her friend she had taken pills and needed professional help. While friend went to get help, she went behind the school and killed herself with her father's pistol.",Suicide/Attempted,Victims Targeted,No,No,No,No,No,No,No,No,1,,1994,5,25
19940525INLAS,https://www.newspapers.com/image/110204610/?terms=shot%2Bin%2Bschool%2Bparking%2Blot; https://www.newspapers.com/image/520229330/?terms=lasalle%2Bhigh%2Bschool%2Bstudent%2Bshot;,,,3,1994-05-25,Spring,LaSalle High School,South Bend,IN,High,Parking Lot,Outside on School Property,Yes,Lunch,12:30 PM,Fight ensued over stolen jewelry ,Shooting happened in parking lot over stolen jewelry. 2 students and another teenager were arrested - all were considered juveniles so names were not released. ,Illegal Activity,Victims Targeted,Yes,No,No,No,No,No,No,No,,No,1994,5,25
19940502FLNON,https://www.newspapers.com/image/133113436/?terms=Edvard%2BAlmonor https://www.sun-sentinel.com/news/fl-xpm-1994-05-05-9405050231-story.html http://www.columbine-angels.com/School_Violence_1993-1994.htm,,,2,1994-05-02,Spring,North Miami High School,North Miami,FL,High,Parking Lot,Outside on School Property,Yes,Lunch,12:00 PM,"Showing off gun, discharged and struck female student. ","An 18 year-old male student was showing off a .380 handgun during lunch in the school's parking lot. He accidentally discharged the gun, striking an 18 year-old female. She died from her injuries 2 days after the incident. ",Accidental,Random Shooting,No,No,No,No,No,No,No,No,1,,1994,5,2
19940421TNJTN,https://www.tennessean.com/story/news/education/2022/02/04/nashville-metro-schools-director-school-shooting-death-guns-john-trotwood-moore/9314780002/ http://articles.orlandosentinel.com/1994-04-22/news/9404250527_1_music-class-video-in-class-shot-to-death https://www.tennessean.com/story/news/crime/2018/10/08/1994-nashville-school-shooting/923644002/,,Regional,4,1994-04-21,Spring,J T Moore Middle School,Nashville,TN,Middle,Classroom,Inside School Building,Yes,Afternoon Classes,13:30:00,Accidental discharge in classroom,"Students were watching a movie during music class in a dark classroom. The 14 year-old male shooter took out the .25 handgun in class when he fired a shot (believed to be accidental), striking the 13 year-old male student in front of him in the head. The gun was found in a school trashcan and the shooter was later apprehended but not identified. Earlier that day, the shooter had been bragging to friends about the gun, who got the gun from a classmate. ",Accidental,Neither,No,No,No,No,No,No,No,No,1,No,1994,4,21
19940420INDIS,https://www.newspapers.com/image/520596220/?terms=dickinson%2Bmiddle%2Bschool%2Bshooting https://www.newspapers.com/image/179268146/?terms=dickinson%2Bmiddle%2Bschool%2Bshooting https://www.newspapers.com/image/520599455/?terms=dickinson%2Bmiddle%2Bschool%2Bshooting,,,2,1994-04-20,Spring,Dickinson Middle School,South Bend,IN,Middle,Classroom,Inside School Building,Yes,Morning Classes,930am,Accidental shooting,"Two 13 year-old males and one 14 year-old male were playing with a handgun in class when it accidentally discharged, striking a 14 year-old male student. All three youths were expected to be charged with illegal possession of handgun. Authorities also took into custody another 12 year-old male and 14 year-old male for handling and concealing the weapon days before the shooting. ",Accidental,Random Shooting,No,No,,No,No,No,,No,1,No,1994,4,20
